Date,Vendor Code,Vendor,County,"Notes for ""Other",Order #,Program,Protein LBS,Starch LBS,Veg LBS,Fruit LBS,Baked Goods LBS,Dairy LBS,Grocery LBS,Indiv Meal LBS,Indiv Meals,Total Pounds," 8,093,927.70 ",,,,,,,,
7/30/2025,,Boys & Girls Club - Nappanee,,,46225,CCFN,,,,,9.4,,,,,9.4,,,,,,,,,
7/30/2025,,Bread of Life Community FP,LaGrange,,45911,CCFN,,,,,420,,,,,420,,,,,,,,,
7/30/2025,,Bread of Life Community FP,LaGrange,,46369,Backpack,,,,,,,,150,120,150,,,,,,,,,
7/30/2025,,Bread of Life Community FP,LaGrange,,46369,CCFN,164,,,,60,,316.2,,,540.2,,,,,,,,,
7/30/2025,,Calvary United Methodist Church,Elkhart,,45799,CCFN,10,,,,,,,,,10,,,,,,,,,
7/30/2025,,Calvary United Methodist Church,Elkhart,,45812,CCFN,10,,,60,,,,,,70,,,,,,,,,
7/30/2025,,Calvary United Methodist Church,Elkhart,,45865,CCFN,,,,,,,42,,,42,,,,,,,,,
7/30/2025,,Calvary United Methodist Church,Elkhart,,45878,CCFN,,,,,,,69,,,69,,,,,,,,,
7/30/2025,,Calvary United Methodist Church,Elkhart,,45973,CCFN,,,,,,15,,,,15,,,,,,,,,
7/30/2025,,Calvary United Methodist Church,Elkhart,,46041,CCFN,,,,,,,54,,,54,,,,,,,,,
7/30/2025,,Calvary United Methodist Church,Elkhart,,46044,CCFN,,,,76,,,,,,76,,,,,,,,,
7/30/2025,,Calvary United Methodist Church,Elkhart,,46067,CCFN,50,,,,,,,,,50,,,,,,,,,
7/30/2025,,Calvary United Methodist Church,Elkhart,,46101,CCFN,82,,,,,,,,,82,,,,,,,,,
7/30/2025,,Calvary United Methodist Church,Elkhart,,46102,CCFN,,,,,30,,6.3,,,36.3,,,,,,,,,
7/30/2025,,Calvary United Methodist Church,Elkhart,,46163,CCFN,30,,,,,,,,,30,,,,,,,,,
7/30/2025,,Calvary United Methodist Church,Elkhart,,46214,CCFN,,,13,,,,,,,13,,,,,,,,,
7/30/2025,,Calvary United Methodist Church,Elkhart,,46238,CCFN,,47,20,,,,,,,67,,,,,,,,,
7/30/2025,,Calvary United Methodist Church,Elkhart,,46261,CCFN,,,,,,,153.4,,,153.4,,,,,,,,,
7/30/2025,,Calvary United Methodist Church,Elkhart,,46275,CCFN,,,,,,,9.6,,,9.6,,,,,,,,,
7/30/2025,,Calvary United Methodist Church,Elkhart,,46296,CCFN,,,,,,,67.5,,,67.5,,,,,,,,,
7/30/2025,,Calvary United Methodist Church,Elkhart,,46313,CCFN,,,,36,26.3,,,,,62.3,,,,,,,,,
7/30/2025,,Charles Black Center,,,46017,CCFN,53,0,0,0,48,,26,,,127,,,,,,,,,
7/30/2025,,Charles Martin Youth Center,,,45907,Backpack,,,,,,,,150,120,150,,,,,,,,,
7/30/2025,,Community Food Pantry of New Carlisle,,,45786,Backpack,,,,,,,,15,12,15,,,,,,,,,
7/30/2025,,Community Food Pantry of New Carlisle,,,45786,CCFN,,,,,,,23,,,23,,,,,,,,,
7/30/2025,,Divine Faith Ministry,St. Joseph,,45892,CCFN,82,,,30,,,312,,,424,,,,,,,,,
7/30/2025,,Fan Your Sisters Fire,Berrien,,45837,CCFN,100,,,,,,,,,100,,,,,,,,,
7/30/2025,,Feed A Friend,Elkhart,,46207,Backpack,,,,,,,,60,48,60,,,,,,,,,
7/30/2025,,Feed A Friend,Elkhart,,46207,CCFN,,,6,,32,38,44.9,,,120.9,,,,,,,,,
7/30/2025,,Grace Bible Baptist Food Pantry,St. Joseph,,45723,CCFN,10,,,,,,90,,,100,,,,,,,,,
7/30/2025,,Grace Bible Baptist Food Pantry,St. Joseph,,45813,CCFN,,,,60,,,153,,,213,,,,,,,,,
7/30/2025,,Grace Bible Baptist Food Pantry,St. Joseph,,45856,CCFN,,,,,,,21,,,21,,,,,,,,,
7/30/2025,,Grace Bible Baptist Food Pantry,St. Joseph,,46012,CCFN,,,,76,,,,,,76,,,,,,,,,
7/30/2025,,Grace Bible Baptist Food Pantry,St. Joseph,,46062,CCFN,100,,12,,60,,25,,,197,,,,,,,,,
7/30/2025,,Grace Bible Baptist Food Pantry,St. Joseph,,46159,CCFN,,,,,,,23.4,,,23.4,,,,,,,,,
7/30/2025,,Grace Bible Baptist Food Pantry,St. Joseph,,46268,CCFN,,,,,,,117.6,,,117.6,,,,,,,,,
7/30/2025,,Grace Bible Baptist Food Pantry,St. Joseph,,46302,CCFN,,,,,,,76.1,,,76.1,,,,,,,,,
7/30/2025,,Indiana Health Centers (IHC) - Bendix,St. Joseph,,45652,CCFN,,,,,17,,,,,17,,,,,,,,,
7/30/2025,,Indiana Health Centers (IHC) - Western,St. Joseph,,44985,CCFN,41,,,,,,27,,,68,,,,,,,,,
7/30/2025,,Ironwood United Pentecostal Food Pantry,St. Joseph,,45771,CCFN,94,,,,,,14.5,,,108.5,,,,,,,,,
7/30/2025,,Ironwood United Pentecostal Food Pantry,St. Joseph,,45822,CCFN,6,,,,,,,,,6,,,,,,,,,
7/30/2025,,Ironwood United Pentecostal Food Pantry,St. Joseph,,45827,Backpack,,,,,,,,75,60,75,,,,,,,,,
7/30/2025,,Ironwood United Pentecostal Food Pantry,St. Joseph,,45906,CCFN,,,,,42,,,,,42,,,,,,,,,
7/30/2025,,Ironwood United Pentecostal Food Pantry,St. Joseph,,45917,CCFN,,,30,,,,90,,,120,,,,,,,,,
7/30/2025,,Ironwood United Pentecostal Food Pantry,St. Joseph,,45984,CCFN,,,,,,,144,,,144,,,,,,,,,
7/30/2025,,Ironwood United Pentecostal Food Pantry,St. Joseph,,46042,CCFN,,,,,,96,,,,96,,,,,,,,,
7/30/2025,,Ironwood United Pentecostal Food Pantry,St. Joseph,,46083,CCFN,141,,40,76,,,32,,,289,,,,,,,,,
7/30/2025,,Ironwood United Pentecostal Food Pantry,St. Joseph,,46084,CCFN,21,,12,,,,25,,,58,,,,,,,,,
7/30/2025,,Ironwood United Pentecostal Food Pantry,St. Joseph,,46129,CCFN,,,0,,,,25,,,25,,,,,,,,,
7/30/2025,,Ivy Tech / IPI School,,,46475,Backpack,,,,,,,,375,300,375,,,,,,,,,
7/30/2025,,Maranatha Missionary Baptist Church,St. Joseph,,32936,CCFN,,,,,,,,,,,,,,,,,,,
7/30/2025,,Mishawaka Food Pantry,St. Joseph,,45905,CCFN,,,,,280,,,,,280,,,,,,,,,
7/30/2025,,Mishawaka Food Pantry,St. Joseph,,45938,CCFN,,,,,,,90,,,90,,,,,,,,,
7/30/2025,,Mishawaka Food Pantry,St. Joseph,,46212,CCFN,100,,30,,,,149.2,,,279.2,,,,,,,,,
7/30/2025,,Mishawaka Food Pantry,St. Joseph,,46213,Backpack,,,,,,,,150,120,150,,,,,,,,,
7/30/2025,,Nappanee Open Door,Elkhart,,45888,CCFN,10,,,,,,,,,10,,,,,,,,,
7/30/2025,,Nappanee Open Door,Elkhart,,45910,CCFN,,,,,42,,,,,42,,,,,,,,,
7/30/2025,,Nappanee Open Door,Elkhart,,46004,Backpack,,,,,,,,37.5,30,37.5,,,,,,,,,
7/30/2025,,Nappanee Open Door,Elkhart,,46004,CCFN,24,,,,,,,,,24,,,,,,,,,
7/30/2025,,Nappanee Open Door,Elkhart,,46161,CCFN,100,,,,,,57.5,,,157.5,,,,,,,,,
7/30/2025,,Nappanee Open Door,Elkhart,,46178,CCFN,,,,,,,140,,,140,,,,,,,,,
7/30/2025,,Niles Housing Commission,St. Joseph,,46288,CCFN,,,,,,,76.1,,,76.1,,,,,,,,,
7/30/2025,,Oaklawn Properties,St. Joseph,,46193,CCFN,,30,47,24,,,,,,101,,,,,,,,,
7/30/2025,,Palliative Care,St. Joseph,,46390,Backpack,,,,,,,,22.5,18,22.5,,,,,,,,,
7/30/2025,,Palliative Care,St. Joseph,,46390,CCFN,,,,,1.3,,,,,1.3,,,,,,,,,
7/30/2025,,Peace Temple Church,Cass,,45855,CCFN,47.3,,,,38,59,,,,144.3,,,,,,,,,
7/30/2025,,Recovery Cafe,St. Joseph,,45897,Backpack,,,,,,,,22.5,18,22.5,,,,,,,,,
7/30/2025,,Recovery Cafe,St. Joseph,,45897,CCFN,,9,,,66,8,392,,,475,,,,,,,,,
7/30/2025,,Recovery Cafe,St. Joseph,,45965,CCFN,,,,,,15,,,,15,,,,,,,,,
7/30/2025,,Recovery Cafe,St. Joseph,,46064,CCFN,10.5,,12,,,,12.5,,,35,,,,,,,,,
7/30/2025,,Recovery Cafe,St. Joseph,,46217,CCFN,,,,,,,72,,,72,,,,,,,,,
7/30/2025,,Recovery Cafe,St. Joseph,,46324,CCFN,,,,,1.3,0,0,,,1.3,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,45795,CCFN,10,,,,,,,,,10,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,45815,CCFN,,,,,,,6.8,,,6.8,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,45820,CCFN,24,,,,,,364.5,,,388.5,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,45833,CCFN,,,,60,,,,,,60,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,45835,CCFN,,,,,,,144,,,144,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,45840,CCFN,,,10,,,,,,,10,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,45904,CCFN,0,,,,0,,0,,,0,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,45915,CCFN,,36,,,,,,,,36,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,45976,CCFN,,,6,,,,48,,,54,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,45977,CCFN,,,,,,,,,,,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,45978,CCFN,,,,,,,36,,,36,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,46037,CCFN,,,6,,,60,,,,66,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,46038,CCFN,,,70,38,,,,,,108,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,46053,CCFN,100,,,,,,32,,,132,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,46085,CCFN,,,12,,23.5,,,,,35.5,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,46113,CCFN,21,,,,,,12.5,,,33.5,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,46127,CCFN,30,,,,,,,,,30,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,46182,CCFN,,,9,,,,,,,9,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,46184,CCFN,15,,,,,,,,,15,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,46195,Backpack,,,,,,,,75,60,75,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,46203,CCFN,,,44,,,,,,,44,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,46223,CCFN,,,,,,67.5,30.8,,,98.3,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,46266,CCFN,,,,,,,71.4,,,71.4,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,46267,CCFN,,,,,,,140.1,,,140.1,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,46294,CCFN,,,,,17,,,,,17,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,46325,CCFN,,,,,,,76.1,,,76.1,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,46332,CCFN,,,31,,,,,,,31,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,46353,CCFN,,,21,,,,,,,21,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,46354,CCFN,,,,,,,,,,,,,,,,,,,
7/30/2025,,Robertsons Apartments,St. Joseph,,46355,CCFN,,,,,32.5,,,,,32.5,,,,,,,,,
7/30/2025,,Ronald McDonald House,,,46018,Backpack,,,,,,,,7.5,6,7.5,,,,,,,,,
7/30/2025,,Ronald McDonald House,,,46018,CCFN,20,,18,,6,,,,,44,,,,,,,,,
7/30/2025,,Salvation Army - Elkhart,Elkhart,,45688,CCFN,100,,40,76,,,,,,216,,,,,,,,,
7/30/2025,,Salvation Army - Elkhart,Elkhart,,46242,CCFN,,,,,15,,,,,15,,,,,,,,,
7/30/2025,,Salvation Army - Kroc Center,St. Joseph,,45804,CCFN,,,,,,,92,,,92,,,,,,,,,
7/30/2025,,Salvation Army - Kroc Center,St. Joseph,,46019,Backpack,,,,,,,,30,24,30,,,,,,,,,
7/30/2025,,St Vincent de Paul - Cathedral of St Matthew,St. Joseph,,45279,Backpack,,,,,,,,52.5,42,52.5,,,,,,,,,
7/30/2025,,St. Augustine Parish - Soup Kitchen,St. Joseph,,42635,CCFN,,,,,48.6,,130,,,178.6,,,,,,,,,
7/30/2025,,The Center,Elkhart,,45774,CCFN,10,,,,,,72,,,82,,,,,,,,,
7/30/2025,,The Center,Elkhart,,45891,CCFN,,36,108,,,,432.5,,,576.5,,,,,,,,,
7/30/2025,,The Center,Elkhart,,45909,Backpack,,,,,,,,0,0,0,,,,,,,,,
7/30/2025,,The Center,Elkhart,,45909,CCFN,,,,,105,,,,,105,,,,,,,,,
7/30/2025,,The Center,Elkhart,,45958,CCFN,24,,,,,,,,,24,,,,,,,,,
7/30/2025,,The Center,Elkhart,,46046,CCFN,,,,,,,54,,,54,,,,,,,,,
7/30/2025,,The Center,Elkhart,,46047,CCFN,21,,40,,,,,,,61,,,,,,,,,
7/30/2025,,The Center,Elkhart,,46140,CCFN,,,12,,,,,,,12,,,,,,,,,
7/30/2025,,The Center,Elkhart,,46168,CCFN,30,,,,,,,,,30,,,,,,,,,
7/30/2025,,The Center,Elkhart,,46204,CCFN,,,,,,,23.4,,,23.4,,,,,,,,,
7/30/2025,,The Center,Elkhart,,46306,CCFN,,,,,,,81.6,,,81.6,,,,,,,,,
7/30/2025,,The Center,Elkhart,,46307,CCFN,,,,,,,76.1,,,76.1,,,,,,,,,
7/30/2025,,The Center,Elkhart,,46366,CCFN,,,49,,,,,,,49,,,,,,,,,
7/30/2025,,The Center,Elkhart,,46395,CCFN,,,,,3.8,,,,,3.8,,,,,,,,,
7/30/2025,,Thee Outlet,St. Joseph,,46020,Backpack,,,,,,,,150,120,150,,,,,,,,,
7/31/2025,,Abundant Faith Family Ministries,St. Joseph,,46165,Backpack,,,,,,,,15,12,15,,,,,,,,,
7/31/2025,,Abundant Faith Family Ministries,St. Joseph,,46165,CCFN,,77,16.5,,8,52,42,,,195.5,,,,,,,,,
7/31/2025,,Alzheimer's and Dementia Services of Northern Indiana,St. Joseph,,46222,Backpack,,,,,,,,45,36,45,,,,,,,,,
7/31/2025,,Alzheimer's and Dementia Services of Northern Indiana,St. Joseph,,46222,CCFN,,,16,,,,11.9,,,27.9,,,,,,,,,
7/31/2025,,Boys & Girls Club - Middlebury,Elkhart,,45845,CCFN,,,,,,,16,,,16,,,,,,,,,
7/31/2025,,Boys & Girls Club - Middlebury,Elkhart,,46100,CCFN,24,,,,15,,,,,39,,,,,,,,,
7/31/2025,,Boys & Girls Club - Middlebury,Elkhart,,46149,CCFN,,,,,,,15.8,,,15.8,,,,,,,,,
7/31/2025,,Boys & Girls Club - Middlebury,Elkhart,,46410,CCFN,,,,,3,,,,,3,,,,,,,,,
7/31/2025,,Boys & Girls Club - Middlebury,Elkhart,,46489,CCFN,,11,,,,,,,,11,,,,,,,,,
7/31/2025,,Bristol Public Library,Elkhart,,46024,Backpack,,,,,,,,0,0,0,,,,,,,,,
7/31/2025,,Christian Center Church Food Pantry,St. Joseph,,45990,Backpack,,,,,,,,90,72,90,,,,,,,,,
7/31/2025,,Church Community Services,,,46023,Backpack,,,,,,,,0,0,0,,,,,,,,,
7/31/2025,,Clay UMC Food Pantry,,,46030,Backpack,,,,,,,,562.5,450,562.5,,,,,,,,,
7/31/2025,,Clay UMC Food Pantry,,,46030,CCFN,,,,,350,,,,,350,,,,,,,,,
7/31/2025,,Clay UMC Food Pantry,,,46244,CCFN,,,,,15,,107,,,122,,,,,,,,,
7/31/2025,,Clay UMC Food Pantry,,,46245,CCFN,,,,,10,,,,,10,,,,,,,,,
7/31/2025,,Feed A Friend,Elkhart,,46208,Backpack,,,,,,,,60,48,60,,,,,,,,,
7/31/2025,,Feed A Friend,Elkhart,,46208,CCFN,,,6,,23.5,8,20.9,,,58.4,,,,,,,,,
7/31/2025,,Gymtown Food Pantry,Elkhart,,45924,CCFN,,36,,,66,,36,,,138,,,,,,,,,
7/31/2025,,Gymtown Food Pantry,Elkhart,,45955,CCFN,28,,,,,81,,,,109,,,,,,,,,
7/31/2025,,Gymtown Food Pantry,Elkhart,,45989,CCFN,11.3,,,,,,,,,11.3,,,,,,,,,
7/31/2025,,Gymtown Food Pantry,Elkhart,,45991,CCFN,24,,,,,,,,,24,,,,,,,,,
7/31/2025,,Gymtown Food Pantry,Elkhart,,46003,CCFN,,,30,,,,59,,,89,,,,,,,,,
7/31/2025,,Gymtown Food Pantry,Elkhart,,46025,CCFN,,,,,168,,,,,168,,,,,,,,,
7/31/2025,,Gymtown Food Pantry,Elkhart,,46056,CCFN,21,,12,,,,25,,,58,,,,,,,,,
7/31/2025,,Gymtown Food Pantry,Elkhart,,46124,CCFN,100,,,,,,,,,100,,,,,,,,,
7/31/2025,,Gymtown Food Pantry,Elkhart,,46176,CCFN,61,,,,,,,,,61,,,,,,,,,
7/31/2025,,Gymtown Food Pantry,Elkhart,,46192,CCFN,,,,,,,163,,,163,,,,,,,,,
7/31/2025,,Gymtown Food Pantry,Elkhart,,46286,CCFN,,,,,,,63,,,63,,,,,,,,,
7/31/2025,,Gymtown Food Pantry,Elkhart,,46312,CCFN,164,,,,32.5,,,,,196.5,,,,,,,,,
7/31/2025,,Gymtown Food Pantry,Elkhart,,46378,CCFN,,,,,71,,,,,71,,,,,,,,,
7/31/2025,,Gymtown Food Pantry,Elkhart,,46420,CCFN,,,,30,,,,,,30,,,,,,,,,
7/31/2025,,Gymtown Food Pantry,Elkhart,,46454,CCFN,,22,66,,,,,,,88,,,,,,,,,
7/31/2025,,Hope Avenue - Oaklawn,St. Joseph,,46413,Backpack,,,,,,,,,,,,,,,,,,,
7/31/2025,,Hope Avenue - Oaklawn,St. Joseph,,46413,CCFN,,,,,,,,,,,,,,,,,,,
7/31/2025,,Life Treatment Center,St. Joseph,,45868,CCFN,,,,,,,138.1,,,138.1,,,,,,,,,
7/31/2025,,Miami Village Church,,,45609,CCFN,31,,,,,,23.8,,,54.8,,,,,,,,,
7/31/2025,,Middlebury Community Food Pantry,Elkhart,,45629,Backpack,,,,,,,,375,300,375,,,,,,,,,
7/31/2025,,Middlebury Community Food Pantry,Elkhart,,45629,CCFN,,,,,280,,,,,280,,,,,,,,,
7/31/2025,,Middlebury Community Food Pantry,Elkhart,,46229,CCFN,,,53,,60,,54,,,167,,,,,,,,,
7/31/2025,,Middlebury Community Food Pantry,Elkhart,,46417,CCFN,164,,,,,,,,,164,,,,,,,,,
7/31/2025,,Middlebury Community Food Pantry,Elkhart,,46438,CCFN,,,,,,,90,,,90,,,,,,,,,
7/31/2025,,Middlebury Community Food Pantry,Elkhart,,46518,CCFN,50,22,,,16,,95.2,,,183.2,,,,,,,,,
7/31/2025,,Northern Indiana Atheists,St. Joseph,,46063,CCFN,10.5,,,,,,,,,10.5,,,,,,,,,
7/31/2025,,Oaklawn PSH - Elkhart,Elkhart,,45923,CCFN,80,,,,,,,,,80,,,,,,,,,
7/31/2025,,Oaklawn Properties,St. Joseph,,46383,CCFN,,,,,,,61.1,,,61.1,,,,,,,,,
7/31/2025,,Penn High School,St. Joseph,,46021,Backpack,,,,,,,,,,,,,,,,,,,
7/31/2025,,Progressive Missionary Baptist Church,St. Joseph,,45957,CCFN,130,,,,,,,,,130,,,,,,,,,
7/31/2025,,Refiners Fire Ministries Inc.,St. Joseph,,46318,CCFN,,,,,,,76.1,,,76.1,,,,,,,,,
7/31/2025,,Salvation Army - Goshen,Elkhart,,45805,CCFN,,,,,,,174.2,,,174.2,,,,,,,,,
7/31/2025,,Salvation Army - Goshen,Elkhart,,45997,CCFN,42.4,,,,,8,,,,50.4,,,,,,,,,
7/31/2025,,Salvation Army - Goshen,Elkhart,,46008,CCFN,,,,76,,,,,,76,,,,,,,,,
7/31/2025,,Salvation Army - Goshen,Elkhart,,46080,CCFN,100,,,,,,,,,100,,,,,,,,,
7/31/2025,,Salvation Army - Goshen,Elkhart,,46109,CCFN,164,,,,,,,,,164,,,,,,,,,
7/31/2025,,Salvation Army - Goshen,Elkhart,,46111,CCFN,21,,,,,,,,,21,,,,,,,,,
7/31/2025,,Salvation Army - Goshen,Elkhart,,46138,CCFN,,,26,,,,,,,26,,,,,,,,,
7/31/2025,,Salvation Army - Goshen,Elkhart,,46240,CCFN,,,,,,,76.1,,,76.1,,,,,,,,,
7/31/2025,,Salvation Army - Goshen,Elkhart,,46352,CCFN,,,,,1.9,,,,,1.9,,,,,,,,,
7/31/2025,,Salvation Army - Niles,Berrien,,44947,CCFN,,,,30,,,11.9,,,41.9,,,,,,,,,
7/31/2025,,South Bend Housing Authority,St. Joseph,,45536,Backpack,,,,,,,,150,120,150,,,,,,,,,
7/31/2025,,South Bend Housing Authority,St. Joseph,,45536,CCFN,,,,,12.5,194,25.9,,,232.4,,,,,,,,,
7/31/2025,,St Vincent de Paul - Holy Cross,St. Joseph,,43310,Backpack,,,,,,,,75,60,75,,,,,,,,,
7/31/2025,,St Vincent de Paul - Holy Cross,St. Joseph,,43310,CCFN,,11,,,,,,,,11,,,,,,,,,
7/31/2025,,St. Margaret's House.,St. Joseph,,46031,Backpack,,,,,,,,525,420,525,,,,,,,,,
7/31/2025,,St. Vincent De Paul - Center,St. Joseph,,45792,CCFN,,,,,,96,198,,,294,,,,,,,,,
7/31/2025,,St. Vincent De Paul - Center,St. Joseph,,46069,CCFN,,,,,,,,,,,,,,,,,,,
7/31/2025,,St. Vincent de Paul - St Pius,St. Joseph,,45291,Backpack,,,,,,,,150,120,150,,,,,,,,,
7/31/2025,,St. Vincent de Paul School,Elkhart,,45532,Backpack,,,,,,,,,,,,,,,,,,,
7/31/2025,,The Crossing Education Center,Elkhart,,46027,Backpack,,,,,,,,375,300,375,,,,,,,,,
7/31/2025,,The Hub Bristol,Elkhart,,45877,CCFN,,36,,,,,262.4,,,298.4,,,,,,,,,
7/31/2025,,The Hub Bristol,Elkhart,,46026,CCFN,,,,,112,,,,,112,,,,,,,,,
7/31/2025,,The Hub Bristol,Elkhart,,46236,CCFN,,,26,,,,32,,,58,,,,,,,,,
7/31/2025,,The Hub Bristol,Elkhart,,46247,CCFN,164,,,,,,,,,164,,,,,,,,,
7/31/2025,,The Hub Bristol,Elkhart,,46329,CCFN,,,,,,,139.1,,,139.1,,,,,,,,,
7/31/2025,,The Hub Bristol,Elkhart,,46330,CCFN,,,,,,,36,,,36,,,,,,,,,
7/31/2025,,The Hub Bristol,Elkhart,,46474,Backpack,,,,,,,,112.5,90,112.5,,,,,,,,,
7/31/2025,,The Hub Bristol,Elkhart,,46502,CCFN,,22,41.3,,,,,,,63.3,,,,,,,,,
7/31/2025,,The Walorski Family Foundation,St. Joseph,,45872,CCFN,,,,,,24,,,,24,,,,,,,,,
7/31/2025,,The Window,Elkhart,,45937,Backpack,,,,,,,,150,120,150,,,,,,,,,
7/31/2025,,The Window,Elkhart,,45937,CCFN,,,,,68,,199.2,,,267.2,,,,,,,,,
7/31/2025,,Threads of Hope Unhoused Mission,St. Joseph,,45764,CCFN,364,,,,60,,25,,,449,,,,,,,,,
7/31/2025,,VA Northern Indiana,St. Joseph,,46232,Backpack,,,,,,,,45,36,45,,,,,,,,,
7/31/2025,,Valerie's Ministry,St. Joseph,,46125,CCFN,10.5,,12,,,,6.3,,,28.8,,,,,,,,,
7/31/2025,,Village Food Pantry,St. Joseph,,46393,CCFN,,,,12,,,,,,12,,,,,,,,,
7/31/2025,,Washington High School,,,46022,Backpack,,,,,,,,187.5,150,187.5,,,,,,,,,
7/31/2025,,World Harvest Church Pantry,St. Joseph,,45879,Backpack,,,,,,,,150,120,150,,,,,,,,,
7/31/2025,,World Harvest Church Pantry,St. Joseph,,45879,CCFN,121,,42,,,90,,,,253,,,,,,,,,
7/31/2025,,World Harvest Church Pantry,St. Joseph,,46029,CCFN,,,,,112,,,,,112,,,,,,,,,
7/31/2025,,World Harvest Church Pantry,St. Joseph,,46136,Backpack,,,,,,,,0,0,0,,,,,,,,,
7/31/2025,,World Harvest Church Pantry,St. Joseph,,46136,CCFN,,,78,,,,,,,78,,,,,,,,,
7/31/2025,,World Harvest Church Pantry,St. Joseph,,46226,Backpack,,,,,,,,0,0,0,,,,,,,,,
7/31/2025,,World Harvest Church Pantry,St. Joseph,,46226,CCFN,,,,,,,342.1,,,342.1,,,,,,,,,
7/31/2025,,World Harvest Church Pantry,St. Joseph,,46299,CCFN,,,,30,,,90,,,120,,,,,,,,,
8/1/2025,,Abundant Faith Family Ministries,St. Joseph,,46511,CCFN,42,,,,,,347.5,,,389.5,,,,,,,,,
8/1/2025,,Beyond the Kitchen,St. Joseph,,46269,CCFN,,,,,,,9.6,,,9.6,,,,,,,,,
8/1/2025,,CAPS,,,44397,Backpack,,,,,,,,225,180,225,,,,,,,,,
8/1/2025,,Central Park Mishawaka,St. Joseph,,45481,Backpack,,,,,,,,1125,900,1125,,,,,,,,,
8/1/2025,,Central Park Mishawaka,St. Joseph,,46670,Backpack,,,,,,,,1125,900,1125,,,,,,,,,
8/1/2025,,El Campito Child Development Center,St. Joseph,,46311,CCFN,,,,30,20,,162,,,212,,,,,,,,,
8/1/2025,,Families First Center,St. Joseph,,45934,Backpack,,,,,,,,150,120,150,,,,,,,,,
8/1/2025,,Feed A Friend,Elkhart,,46209,Backpack,,,,,,,,60,48,60,,,,,,,,,
8/1/2025,,Feed A Friend,Elkhart,,46209,CCFN,,,6,,17,8,20.9,,,51.9,,,,,,,,,
8/1/2025,,Greater Harvest Full Gospel Church,St. Joseph,,46169,CCFN,,,42,,,,,,,42,,,,,,,,,
8/1/2025,,Heart City Health - Scenic,,,46148,Backpack,,,,,,,,90,72,90,,,,,,,,,
8/1/2025,,Heart City Health - Simpson,,,46146,Backpack,,,,,,,,187.5,150,187.5,,,,,,,,,
8/1/2025,,Heart City Health - Women Health,Elkhart,,46145,Backpack,,,,,,,,52.5,42,52.5,,,,,,,,,
8/1/2025,,Holiness Church of God New Journey,St. Joseph,,46181,CCFN,,66,,30,,,21,,,117,,,,,,,,,
8/1/2025,,Miami Hill Apartments,St. Joseph,,46144,CCFN,33,,,,20,,22,,,75,,,,,,,,,
8/1/2025,,Oak Street Health,St. Joseph,,45790,CCFN,,,,,,,15.8,,,15.8,,,,,,,,,
8/1/2025,,Palliative Care,St. Joseph,,46396,Backpack,,,,,,,,22.5,18,22.5,,,,,,,,,
8/1/2025,,Palliative Care,St. Joseph,,46396,CCFN,,,,,,,11.9,,,11.9,,,,,,,,,
8/1/2025,,S.A.K.A.L the Center,Elkhart,,46073,CCFN,100,,0,76,,,154,,,330,,,,,,,,,
8/1/2025,,S.A.K.A.L the Center,Elkhart,,46091,CCFN,45,,8.3,,,,25,,,78.3,,,,,,,,,
8/1/2025,,S.A.K.A.L the Center,Elkhart,,46117,CCFN,10,,,,0,72,,,,82,,,,,,,,,
8/1/2025,,S.A.K.A.L the Center,Elkhart,,46154,CCFN,83,,,,,,,,,83,,,,,,,,,
